name,stat
GNAI3,3.59534902726818
ASAH1,3.59494503707505
TMEM150A,3.591161201810264
UEVLD,3.590394975350804
AQP4,3.589836539050569
GNA14,3.5855298404823523
SLCO2B1,3.5841944925191807
COL6A3,3.581401877512063
ARHGAP25,3.580530573073374
CYTH1,3.579539887635712
TLN1,3.5780580643382622
GDPD3,3.5774614473311424
MAP3K8,3.577335027730898
SLC39A11,3.573164274953088
CTDSPL,3.573130831996309
SULT1E1,3.572773345409644
SULT1A1,3.572773345409644
SULT1A4,3.572773345409644
SULT2A1,3.572773345409644
SULT1A3,3.572773345409644
SULT1A2,3.572773345409644
ITCH,3.5708103646387657
MOB3A,3.570612975218801
SPTBN1,3.569218092189854
ADAMTS12,3.568971157032278
PNP,3.568150913684153
PRKAB1,3.566752247245381
F10,3.563817848857416
PSEN2,3.5629050855365696
NUCB1,3.5617332677943865
NIPAL4,3.5603993052838963
PRG4,3.558336599675822
FOXI1,3.558028227828143
FOXF2,3.558028227828143
BARX2,3.5571965559962058
HSPB7,3.55692367876249
XKR8,3.55443016704405
LAMB1,3.549453666459281
GOLGA8J,3.549039337831692
GOLGA8Q,3.549039337831692
GOLGA8N,3.549039337831692
GOLGA8S,3.549039337831692
GOLGA6A,3.549039337831692
GOLGA8G,3.549039337831692
GOLGA2,3.549039337831692
GOLGA6C,3.549039337831692
GOLGA8K,3.549039337831692
GOLGA6D,3.549039337831692
GOLGA8R,3.549039337831692
GOLGA8O,3.549039337831692
GOLGA8A,3.549039337831692
GOLGA8M,3.549039337831692
GOLGA8B,3.549039337831692
GOLGA8H,3.549039337831692
GOLGA8F,3.549039337831692
GOLGA6B,3.549039337831692
GOLGA8T,3.549039337831692
ERP44,3.5483296325041307
STXBP5,3.5438730593306347
CHP1,3.54356533224622
CALD1,3.5413459203091024
PGAP3,3.5410465966346685
TBC1D4,3.5399353665265783
QSOX1,3.539406476148664
EHD4,3.537044820471177
POMC,3.53507306131477
LCP1,3.5333484679625142
ADSL,3.533347780961885
YIPF1,3.532866758693538
ACKR3,3.531728339880383
