name,stat
RBM24,4.873623984357147
PTK7,4.870538079777841
MTMR2,4.869642553113137
GJA1,4.868213553322751
PRICKLE1,4.864900605532041
ADAMTS10,4.861257623862995
CRAT,4.861076277017519
BMPR2,4.852525631054784
LPIN1,4.846982293527359
IFFO2,4.845487782996454
GNA13,4.842706011994772
CEP170B,4.839136415301947
CYP46A1,4.831163247336024
CPNE3,4.831125051539408
NFIC,4.829423049845028
DAPK3,4.828916294807547
KSR1,4.827621369142557
UMAD1,4.825713670935036
SARDH,4.8243975282977
MEGF10,4.817943793333342
DAO,4.814380036883683
ZNRF4,4.81392827174739
EGLN2,4.810877120415427
FMNL2,4.809615117315465
TNNT2,4.809607347069378
IFNGR1,4.8094434350598885
IL10RA,4.8094434350598885
IL22RA1,4.8094434350598885
IFNAR2,4.8094434350598885
LRRC8C,4.808246287529588
SMPDL3A,4.807317227621037
TESC,4.806650389701338
SYDE1,4.804683115476929
S1PR2,4.803897706655794
DYNC1H1,4.802414958236073
CACNA2D1,4.799367448633947
HEG1,4.799292094793358
MAP3K3,4.799086195518308
RAB1B,4.795364107514343
INS,4.788189820420737
TPM4,4.787912008904083
SDC2,4.787741068049311
CTTNBP2NL,4.787245208041606
CLDN3,4.785888448668545
MGAT3,4.783792028699137
SALL4,4.781242564381485
GBP6,4.781018965659981
HOXC12,4.779773952747569
PLXDC2,4.778170298122744
GAS2,4.777288772954227
NTRK1,4.769792861878308
TEKT2,4.764138069464559
HSD11B1L,4.757503965825056
SNX9,4.754975507880573
ARHGEF28,4.754714333305807
B4GALNT3,4.754436228742182
GH2,4.748582897741728
CSH1,4.748582897741728
CSHL1,4.748582897741728
GH1,4.748582897741728
CSH2,4.748582897741728
PPTC7,4.747587103563828
MPEG1,4.745516689537176
FAM114A1,4.7411325831377455
PTGER2,4.734290806435191
AMOT,4.734256897555338
PPAT,4.7300091708337
APOD,4.728222637538632
FYCO1,4.727557520012224
LCAT,4.726953373900187
ECE1,4.725914625094864
CKAP2,4.723814435584219
RIPK2,4.723627138225599
SNX7,4.718346392000901
ARHGAP27,4.718019261153076
