Pathway,Database,NES,Direction,FDR q-val,Tag %,Gene %
L-amino Acid Transport (GO:0015807),GO_Biological_Process_2025,0.8752569651493979,Upregulated,0.965785210899578,4/27,8.05%
Thyroid cancer,KEGG_2021_Human,0.874819340812368,Upregulated,0.9662817272147076,13/36,23.76%
Thermogenesis WP4321,WikiPathways_2024_Human,0.8747438497993311,Upregulated,0.9658030349015572,14/100,11.90%
Protein Targeting (GO:0006605),GO_Biological_Process_2025,0.8746796284449687,Upregulated,0.9653133046707728,35/124,23.56%
PDZ Domain Binding (GO:0030165),GO_Molecular_Function_2025,0.874143762115668,Upregulated,0.9660418341602592,15/51,18.78%
Positive Regulation of Lipid Catabolic Process (GO:0050996),GO_Biological_Process_2025,0.8738182327520697,Upregulated,0.9662641899815946,6/18,24.26%
Postsynaptic Membrane Organization (GO:0001941),GO_Biological_Process_2025,0.8737646313341653,Upregulated,0.965727341626798,7/15,25.90%
Positive Regulation of Peptide Hormone Secretion (GO:0090277),GO_Biological_Process_2025,0.8736297942661757,Upregulated,0.9654073560740738,7/34,11.77%
Monoamine Transport WP727,WikiPathways_2024_Human,0.8732181109576104,Upregulated,0.9658223449097588,4/30,12.20%
Sterol Homeostasis (GO:0055092),GO_Biological_Process_2025,0.8716444265646209,Upregulated,0.9692932711054044,12/64,15.99%
"Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998",Reactome_2022,0.8712845914174784,Upregulated,0.9695187249233594,7/69,5.96%
Regulation of Monoatomic Cation Transmembrane Transport (GO:1904062),GO_Biological_Process_2025,0.8709953509587768,Upregulated,0.969547732199965,9/37,16.44%
Microtubule Bundle Formation (GO:0001578),GO_Biological_Process_2025,0.8708662132575301,Upregulated,0.9692184701153468,13/50,20.30%
Metabolism Of Steroid Hormones R-HSA-196071,Reactome_2022,0.8703747843799071,Upregulated,0.9698745300091852,2/23,2.01%
Artery Morphogenesis (GO:0048844),GO_Biological_Process_2025,0.8697943047724699,Upregulated,0.9707420105718556,12/30,25.12%
DNA Damage Recognition In GG-NER R-HSA-5696394,Reactome_2022,0.86977483335373,Upregulated,0.970128049220706,12/36,29.25%
Fatty acyl-CoA Biosynthesis R-HSA-75105,Reactome_2022,0.869387139802898,Upregulated,0.9704061165128898,9/33,17.45%
Signaling By NODAL R-HSA-1181150,Reactome_2022,0.8693684437545663,Upregulated,0.969784397009428,3/18,10.26%
Pathogenic Escherichia coli infection,KEGG_2021_Human,0.8693519318077337,Upregulated,0.9691651822279213,31/175,16.32%
Regulation of Cardiac Conduction (GO:1903779),GO_Biological_Process_2025,0.8691692487049696,Upregulated,0.9689639425908548,6/17,18.69%
Inhibition Of DNA Recombination At Telomere R-HSA-9670095,Reactome_2022,0.8691142955670703,Upregulated,0.9684518593745493,5/28,7.74%
Lipid Metabolism In Senescent Cells WP5149,WikiPathways_2024_Human,0.8690568488409919,Upregulated,0.9679184641945636,5/19,14.12%
Carboxylic Ester Hydrolase Activity (GO:0052689),GO_Molecular_Function_2025,0.8687454623889448,Upregulated,0.968063824605623,21/94,20.02%
Transcription by RNA Polymerase III (GO:0006383),GO_Biological_Process_2025,0.8685138057821514,Upregulated,0.96799632023123,9/30,21.77%
ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994,Reactome_2022,0.8683291987712325,Upregulated,0.96780809443042,6/24,26.26%
Notch Signaling WP268,WikiPathways_2024_Human,0.8679013391899226,Upregulated,0.9681672565245694,14/40,27.95%
DNA-directed RNA Polymerase Activity (GO:0003899),GO_Molecular_Function_2025,0.8676860935866485,Upregulated,0.96805978601315,4/24,7.74%
Signaling By ERBB2 In Cancer R-HSA-1227990,Reactome_2022,0.8673266965817611,Upregulated,0.9683251232691142,7/24,21.60%
Regulation of Macrophage Differentiation (GO:0045649),GO_Biological_Process_2025,0.8665804262476482,Upregulated,0.9694833327086196,2/15,5.17%
Monoatomic Cation Transport (GO:0006812),GO_Biological_Process_2025,0.8660925012193487,Upregulated,0.9700499933862444,4/33,5.53%
Regulation of Stress Fiber Assembly (GO:0051492),GO_Biological_Process_2025,0.8659012430204241,Upregulated,0.9698709849996816,19/73,20.35%
Positive Regulation of D-glucose Transmembrane Transport (GO:0010828),GO_Biological_Process_2025,0.8657228623568769,Upregulated,0.9696517749584136,5/26,11.54%
Regulation of Centrosome Cycle (GO:0046605),GO_Biological_Process_2025,0.8653199951176205,Upregulated,0.9700090769539682,4/20,11.33%
Positive Regulation of Fibroblast Proliferation (GO:0048146),GO_Biological_Process_2025,0.8649061428935622,Upregulated,0.9704335750192598,10/25,29.35%
5'-3' RNA Polymerase Activity (GO:0034062),GO_Molecular_Function_2025,0.8645986790598744,Upregulated,0.970534054944722,4/26,7.74%
Superoxide Metabolic Process (GO:0006801),GO_Biological_Process_2025,0.8645425323368789,Upregulated,0.9700277388686342,8/31,16.24%
Clathrin-Coated Vesicle (GO:0030136),GO_Cellular_Component_2025,0.8640561105031596,Upregulated,0.9705804575682084,17/82,17.75%
RUNX1 Interacts With Co-Factors Whose Precise Effect On RUNX1 Targets Is Not Known R-HSA-8939243,Reactome_2022,0.8639410424769672,Upregulated,0.97019999013531,11/33,24.76%
Multivesicular Body (GO:0005771),GO_Cellular_Component_2025,0.8638580739094813,Upregulated,0.9697520406383376,14/39,23.55%
Signaling By ERBB2 KD Mutants R-HSA-9664565,Reactome_2022,0.8633877484793878,Upregulated,0.9702722984896026,7/23,21.60%
Methyltransferase Activity (GO:0008168),GO_Molecular_Function_2025,0.8633005341413452,Upregulated,0.9698178419696128,14/36,26.81%
Positive Regulation of Neural Precursor Cell Proliferation (GO:2000179),GO_Biological_Process_2025,0.8631682701056728,Upregulated,0.969493742296458,7/20,22.58%
Hedgehog signaling pathway,KEGG_2021_Human,0.8620004832195819,Upregulated,0.971715488292518,7/52,11.21%
Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399,Reactome_2022,0.861087034840755,Upregulated,0.9732777205079246,22/79,24.27%
Acetylcholine Neurotransmitter Release Cycle R-HSA-264642,Reactome_2022,0.8603114998546947,Upregulated,0.9745274183265864,6/16,17.62%
Cytokines And Inflammatory Response WP530,WikiPathways_2024_Human,0.8602829275564741,Upregulated,0.9739536034517916,2/18,3.16%
Positive Regulation of D-glucose Import (GO:0046326),GO_Biological_Process_2025,0.8602797045624396,Upregulated,0.973311846272477,7/21,24.26%
Negative Regulation of G2/M Transition of Mitotic Cell Cycle (GO:0010972),GO_Biological_Process_2025,0.859954369070973,Upregulated,0.9735035981162744,7/29,17.43%
poly(A) Binding (GO:0008143),GO_Molecular_Function_2025,0.8598648571517077,Upregulated,0.9730618399298212,5/18,13.02%
RAF Activation R-HSA-5673000,Reactome_2022,0.8596786031550796,Upregulated,0.9728636538733992,5/31,12.93%
p53 signaling pathway,KEGG_2021_Human,0.8591794116852084,Upregulated,0.9734179284635291,20/68,22.04%
Hair Follicle Development Cytodifferentiation Stage 3 Of 3 WP2840,WikiPathways_2024_Human,0.8587061964709507,Upregulated,0.97391538121315,16/68,18.00%
Regulation of Protein Localization to Membrane (GO:1905475),GO_Biological_Process_2025,0.8585350845414653,Upregulated,0.9736717566614852,9/27,20.03%
Neural Tube Closure (GO:0001843),GO_Biological_Process_2025,0.8571669166545124,Upregulated,0.976341816066113,7/29,19.97%
Regulation of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146),GO_Biological_Process_2025,0.8569015069918425,Upregulated,0.9763379900313724,5/26,10.50%
G Alpha (S) Signaling Events R-HSA-418555,Reactome_2022,0.8568184198721399,Upregulated,0.97588242123104,14/108,10.80%
Activation Of BH3-only Proteins R-HSA-114452,Reactome_2022,0.8567331691244684,Upregulated,0.9754457326986012,9/30,24.83%
Positive Regulation of Myoblast Differentiation (GO:0045663),GO_Biological_Process_2025,0.8564211780510865,Upregulated,0.97555852025805,4/34,4.23%
Protein digestion and absorption,KEGG_2021_Human,0.85630145267452,Upregulated,0.9751924025684968,18/77,20.38%
P75 NTR Receptor-Mediated Signaling R-HSA-193704,Reactome_2022,0.8555952414207181,Upregulated,0.9762679816621516,10/89,8.83%
Pre-NOTCH Expression And Processing R-HSA-1912422,Reactome_2022,0.8553973284407748,Upregulated,0.9760728654120476,10/56,15.11%
Triglyceride Biosynthetic Process (GO:0019432),GO_Biological_Process_2025,0.8542930526101891,Upregulated,0.9780575725759982,6/17,28.56%
Regulation of Telomere Maintenance in Response to DNA Damage (GO:1904505),GO_Biological_Process_2025,0.8529284811423272,Upregulated,0.98062097478091,4/15,18.02%
Positive Regulation of Autophagosome Assembly (GO:2000786),GO_Biological_Process_2025,0.8526856532318571,Upregulated,0.9805126934427764,4/16,19.55%
Activation Of Matrix Metalloproteinases R-HSA-1592389,Reactome_2022,0.8526701318996288,Upregulated,0.9799025799937386,9/21,33.45%
Sildenafil Treatment WP5294,WikiPathways_2024_Human,0.8524073422365761,Upregulated,0.97986436829473,8/22,28.90%
Dual Incision In GG-NER R-HSA-5696400,Reactome_2022,0.8523487341389149,Upregulated,0.9793505224694607,14/40,23.95%
Regulation Of FZD By Ubiquitination R-HSA-4641263,Reactome_2022,0.8519589494874217,Upregulated,0.9796488468552906,9/20,31.28%
Establishment of Mitotic Spindle Orientation (GO:0000132),GO_Biological_Process_2025,0.8518278868665307,Upregulated,0.9793069712110452,3/31,3.78%
Cell-Cell Adhesion Mediator Activity (GO:0098632),GO_Molecular_Function_2025,0.8512856664379574,Upregulated,0.9799102352005844,11/48,17.60%
Golgi Cis Cisterna (GO:0000137),GO_Cellular_Component_2025,0.8509783537952733,Upregulated,0.9800079236898764,20/24,40.93%
Alcohol Dehydrogenase (NAD+) Activity (GO:0004022),GO_Molecular_Function_2025,0.8508384210915363,Upregulated,0.979682451474684,7/15,25.50%
"Wound Healing, Spreading of Cells (GO:0044319)",GO_Biological_Process_2025,0.8502672522268266,Upregulated,0.9804108339190036,4/26,7.85%
D-glucose Transmembrane Transport (GO:1904659),GO_Biological_Process_2025,0.8498707634358567,Upregulated,0.9806987768051276,5/15,21.59%
Translesion Synthesis By Y Family DNA Polymerases Bypasses Lesions On DNA Template R-HSA-110313,Reactome_2022,0.849845436715442,Upregulated,0.9801201752812008,5/38,7.09%
Formation Of TC-NER Pre-Incision Complex R-HSA-6781823,Reactome_2022,0.8490249635535783,Upregulated,0.9813754223338964,8/51,12.19%
Signaling By FGFR2 In Disease R-HSA-5655253,Reactome_2022,0.8487175562028034,Upregulated,0.9814627450664856,18/36,35.37%
Regulation of Chondrocyte Differentiation (GO:0032330),GO_Biological_Process_2025,0.8482029108422668,Upregulated,0.9820094771302068,3/24,4.48%
Limb Development (GO:0060173),GO_Biological_Process_2025,0.8481333268374284,Upregulated,0.9815131039569244,9/24,27.93%
Artery Development (GO:0060840),GO_Biological_Process_2025,0.8479871634903374,Upregulated,0.9812037033684828,5/22,10.68%
Blood Vessel Endothelial Cell Migration (GO:0043534),GO_Biological_Process_2025,0.8477453492363798,Upregulated,0.9811025952010368,10/26,28.40%
Basal cell carcinoma,KEGG_2021_Human,0.8477095116998637,Upregulated,0.9805433007897988,9/56,15.18%
TRP Channels R-HSA-3295583,Reactome_2022,0.8475389395934049,Upregulated,0.980294311306179,6/19,16.54%
Cell Morphogenesis Involved in Neuron Differentiation (GO:0048667),GO_Biological_Process_2025,0.8474387830100824,Upregulated,0.9798767091396384,16/72,17.84%
Negative Regulation of Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:1902042),GO_Biological_Process_2025,0.84699587876715,Upregulated,0.9802447048737812,5/21,16.79%
Apoptotic Mitochondrial Changes (GO:0008637),GO_Biological_Process_2025,0.8464442622089695,Upregulated,0.9808542238752688,3/31,9.27%
"Synthesis, Secretion, And Inactivation Of Glucagon-like Peptide-1 (GLP-1) R-HSA-381771",Reactome_2022,0.8463059975871038,Upregulated,0.9805282280352784,3/16,9.62%
Regulation of Fibroblast Proliferation (GO:0048145),GO_Biological_Process_2025,0.8461727674105696,Upregulated,0.980211082926163,7/43,10.26%
Negative Regulation of Notch Signaling Pathway (GO:0045746),GO_Biological_Process_2025,0.8448732834235316,Upregulated,0.9826322262463906,5/27,10.76%
1Q21 1 Copy Number Variation Syndrome WP4905,WikiPathways_2024_Human,0.844806724907587,Upregulated,0.9821537328454802,3/23,4.51%
Positive Regulation of Protein Targeting to Membrane (GO:0090314),GO_Biological_Process_2025,0.8445650181523331,Upregulated,0.9820673791678995,10/18,30.32%
Response to Cytokine (GO:0034097),GO_Biological_Process_2025,0.8444734885475842,Upregulated,0.98165920125332,7/114,5.75%
Protein Serine/Threonine Kinase Activator Activity (GO:0043539),GO_Molecular_Function_2025,0.8440994845536591,Upregulated,0.981869816793336,14/65,17.32%
Ubiquitin-Like Protein Conjugating Enzyme Binding (GO:0044390),GO_Molecular_Function_2025,0.843100216391376,Upregulated,0.9835099423119436,16/31,32.97%
Branched-Chain Amino Acid Catabolic Process (GO:0009083),GO_Biological_Process_2025,0.8424387020152788,Upregulated,0.984397340932999,4/18,12.24%
Response to Calcium Ion (GO:0051592),GO_Biological_Process_2025,0.8420022508072942,Upregulated,0.984735673439672,19/82,17.53%
Protein Methylation R-HSA-8876725,Reactome_2022,0.8418086375810625,Upregulated,0.9845254859641138,3/15,9.58%
Meiotic Recombination R-HSA-912446,Reactome_2022,0.8417938603742666,Upregulated,0.9839195562226232,5/34,7.45%
Nuclear Signaling By ERBB4 R-HSA-1251985,Reactome_2022,0.8417735404044121,Upregulated,0.983331141924752,14/31,30.93%
Aggrephagy R-HSA-9646399,Reactome_2022,0.8416520487752,Upregulated,0.9829749398229568,8/22,22.77%
Positive Regulation of Vascular Endothelial Growth Factor Production (GO:0010575),GO_Biological_Process_2025,0.8413533677911303,Upregulated,0.983020710175128,8/27,20.22%
Galactose metabolism,KEGG_2021_Human,0.8411162716722712,Upregulated,0.9829234527187006,10/26,28.79%
Establishment of Mitotic Spindle Localization (GO:0040001),GO_Biological_Process_2025,0.8405812536099223,Upregulated,0.983502635967436,7/36,19.34%
Wnt Signaling Pathway (GO:0016055),GO_Biological_Process_2025,0.840387905608744,Upregulated,0.9832842955558856,25/76,29.35%
Homologous Chromosome Pairing at Meiosis (GO:0007129),GO_Biological_Process_2025,0.8402002940313043,Upregulated,0.983055301028948,3/20,6.42%
Contractile Actin Filament Bundle Assembly (GO:0030038),GO_Biological_Process_2025,0.8401738060710493,Upregulated,0.9818409329646404,5/17,24.36%
Stress Fiber Assembly (GO:0043149),GO_Biological_Process_2025,0.8401738060710493,Upregulated,0.9818409329646404,5/17,24.36%
Positive Regulation of Protein Polymerization (GO:0032273),GO_Biological_Process_2025,0.8399286117864351,Upregulated,0.981773399452527,15/63,18.75%
Regulation of D-glucose Transmembrane Transport (GO:0010827),GO_Biological_Process_2025,0.8390830030666926,Upregulated,0.983035692894874,5/16,17.25%
Transposable Element Silencing by Heterochromatin Formation (GO:0141005),GO_Biological_Process_2025,0.838721727894824,Upregulated,0.9832207954834816,4/15,20.86%
Complement System WP2806,WikiPathways_2024_Human,0.8385978146519438,Upregulated,0.982853179217681,20/78,21.32%
Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050730),GO_Biological_Process_2025,0.8368932106156637,Upregulated,0.9860061587925272,12/41,22.58%
Processing Of DNA Double-Strand Break Ends R-HSA-5693607,Reactome_2022,0.836711442561727,Upregulated,0.9857781466290026,20/64,24.73%
Glial Cell Differentiation (GO:0010001),GO_Biological_Process_2025,0.8361726449475843,Upregulated,0.986318267823272,8/25,22.54%
Gap junction,KEGG_2021_Human,0.8353537747264997,Upregulated,0.9874910291139778,19/80,21.13%
Ubiquinone Metabolic Process (GO:0006743),GO_Biological_Process_2025,0.834886783850941,Upregulated,0.9879104262954772,4/16,15.40%
Diseases Associated With TLR Signaling Cascade R-HSA-5602358,Reactome_2022,0.8347335383702925,Upregulated,0.9876207997160182,3/27,8.09%
Positive Regulation of Cardiac Muscle Hypertrophy (GO:0010613),GO_Biological_Process_2025,0.8346204865936112,Upregulated,0.9872303229804824,2/18,8.24%
Abortive Elongation Of HIV-1 Transcript In Absence Of Tat R-HSA-167242,Reactome_2022,0.8344716788203816,Upregulated,0.9869368577089608,3/23,7.74%
Clear Cell Renal Cell Carcinoma Pathways WP4018,WikiPathways_2024_Human,0.834441435254124,Upregulated,0.9863667972912582,13/77,15.31%
Negative Regulation of Protein Kinase Activity (GO:0006469),GO_Biological_Process_2025,0.8337779372743589,Upregulated,0.9871840109241372,6/55,9.31%
Regulation of Neuroinflammatory Response (GO:0150077),GO_Biological_Process_2025,0.8330867767586805,Upregulated,0.988030571974102,1/20,0.01%
Intracellular Protein Transport (GO:0006886),GO_Biological_Process_2025,0.8324429712490127,Upregulated,0.9888142775312376,77/301,25.72%
Regulation of Actin Filament Bundle Assembly (GO:0032231),GO_Biological_Process_2025,0.8323716060916517,Upregulated,0.9883406777230868,10/24,27.32%
Prostanoid Metabolic Process (GO:0006692),GO_Biological_Process_2025,0.8323625633575684,Upregulated,0.987730923587564,6/18,20.97%
Familial Partial Lipodystrophy WP5102,WikiPathways_2024_Human,0.8320133299876714,Upregulated,0.9878638763249772,11/29,26.70%
Regulation of Centrosome Duplication (GO:0010824),GO_Biological_Process_2025,0.8317976875248961,Upregulated,0.987719896986492,5/24,14.89%
Synaptic Vesicle Exocytosis (GO:0016079),GO_Biological_Process_2025,0.8306691722061341,Upregulated,0.9894875756382088,5/40,7.67%
Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,Reactome_2022,0.8300284948531897,Upregulated,0.990254542577169,22/138,14.49%
Digestive Tract Morphogenesis (GO:0048546),GO_Biological_Process_2025,0.8295013016121763,Upregulated,0.9907970864773415,5/15,20.18%
Negative Regulation Of NMDA Receptor-Mediated Neuronal Transmission R-HSA-9617324,Reactome_2022,0.8289180208454462,Upregulated,0.9914132055761384,4/16,12.17%
"Incretin Synthesis, Secretion, And Inactivation R-HSA-400508",Reactome_2022,0.8279863533689393,Upregulated,0.9927727639672996,7/19,27.12%
Hsp90 Protein Binding (GO:0051879),GO_Molecular_Function_2025,0.8278548305486959,Upregulated,0.9924482091893122,11/31,25.61%
Protein Deacylation (GO:0035601),GO_Biological_Process_2025,0.8275707366458468,Upregulated,0.9924364062889685,6/18,18.32%
